commodity,date,sentiment_positive_mean,sentiment_neutral_mean,sentiment_negative_mean,article_count,dominant_sentiment,sentiment_dispersion
Onion,2014-01-21,0.0094472737982869,0.0293350219726562,0.9612176418304444,1,negative,0.0
Onion,2014-01-31,0.110247753560543,0.877973735332489,0.0117785213515162,1,neutral,0.0
Onion,2014-02-04,0.1441163718700409,0.2341541498899459,0.6217294931411743,1,negative,0.0
Onion,2014-02-05,0.0623228438198566,0.2416792958974838,0.6959977746009827,1,negative,0.0
Onion,2014-02-09,0.0212899893522262,0.045929055660963,0.9327810406684875,1,negative,0.0
Onion,2014-03-06,0.6670224070549011,0.2832789421081543,0.0496986471116542,1,positive,0.0
Onion,2014-03-12,0.4587094783782959,0.0435442216694355,0.4977463483810425,1,negative,0.0
Onion,2014-03-13,0.0113140512257814,0.0209968630224466,0.967689037322998,1,negative,0.0
Onion,2014-03-21,0.006835710722953,0.0217121411114931,0.9714521765708924,1,negative,0.0
Onion,2014-03-26,0.0478253923356533,0.274096667766571,0.6780779361724854,1,negative,0.0
Onion,2014-03-27,0.0552166812121868,0.9179360270500184,0.0268473010510206,1,neutral,0.0
Onion,2014-04-02,0.0941150709986686,0.8546722531318665,0.0512127205729484,1,neutral,0.0
Onion,2014-04-04,0.0240701790899038,0.8179076313972473,0.1580221652984619,1,neutral,0.0
Onion,2014-04-18,0.24233187548816199,0.3308846279978752,0.4267835151404142,2,negative,0.2173225451260805
Onion,2014-04-20,0.04086835589259855,0.4870004318654537,0.472131185233593,2,neutral,0.024064362980425354
Onion,2014-04-27,0.1955127567052841,0.2182317525148391,0.5862554311752319,1,negative,0.0
Onion,2014-04-29,0.1060576811432838,0.6139463186264038,0.2799960076808929,1,neutral,0.0
Onion,2014-05-07,0.1398311853408813,0.8497639298439026,0.0104048140347003,1,neutral,0.0
Onion,2014-05-08,0.0115270651876926,0.0231077261269092,0.96536523103714,1,negative,0.0
Onion,2014-05-09,0.0130264330655336,0.0561063960194587,0.9308671355247498,1,negative,0.0
Onion,2014-05-13,0.4018421769142151,0.4966619312763214,0.101495936512947,1,neutral,0.0
Onion,2014-05-22,0.0572963245213031,0.129054993391037,0.8136487007141113,1,negative,0.0
Onion,2014-05-28,0.0227244608104228,0.0523944087326526,0.924881100654602,1,negative,0.0
Onion,2014-06-11,0.1180937588214874,0.3180341124534607,0.5638721585273743,1,negative,0.0
Onion,2014-06-12,0.08272823318839065,0.11136924289166925,0.8059025704860687,2,negative,1.3690441846847534e-05
Onion,2014-06-17,0.06902079656720154,0.5789666920900345,0.3520124331116676,2,neutral,0.00521263852715495
Onion,2014-06-19,0.06322380341589444,0.595624927431345,0.34115124493837357,3,neutral,0.05013143087472825
Onion,2014-06-20,0.1759499013423919,0.0353650078177452,0.788685142993927,1,negative,0.0
Onion,2014-06-21,0.1760396957397461,0.8006806373596191,0.0232796221971511,1,neutral,0.0
Onion,2014-06-22,0.0285827778279781,0.1611255854368209,0.8102915287017822,1,negative,0.0
Onion,2014-06-25,0.0711324736475944,0.8566163182258606,0.0722511708736419,1,neutral,0.0
Onion,2014-06-30,0.0204445924609899,0.2185653299093246,0.7609900832176208,1,negative,0.0
Onion,2014-07-01,0.07387585937976834,0.9053299725055695,0.02079418580979105,2,neutral,0.004962898790836355
Onion,2014-07-02,0.03223955351859325,0.4751834608614445,0.4925770219415426,2,negative,0.003141879104077849
Onion,2014-07-03,0.057176767537991134,0.5929786761601766,0.34984455071389675,3,neutral,0.02991491130713222
Onion,2014-07-04,0.1105479853227734,0.545311626419425,0.3441403709352016,5,neutral,0.11036483055202109
Onion,2014-07-06,0.0697334283031523,0.45108454115688795,0.47918199561536307,2,negative,0.0551466098986566
Onion,2014-07-07,0.0337548991665244,0.181035948296388,0.7852091590563456,3,negative,0.016310684176835212
Onion,2014-07-08,0.35652748215943575,0.5542014017701149,0.089271105825901,2,neutral,0.33038481604307895
Onion,2014-07-09,0.3267702758312225,0.1715994626283645,0.5016303062438965,1,negative,0.0
Onion,2014-07-10,0.0355491004884243,0.1492131203413009,0.815237820148468,1,negative,0.0
Onion,2014-07-11,0.0272151473909616,0.9265446066856384,0.0462402179837226,1,neutral,0.0
Onion,2014-07-13,0.0373471044003963,0.8959670662879944,0.0666858181357383,1,neutral,0.0
Onion,2014-07-17,0.028494831174612,0.0244214627891778,0.9470837712287904,1,negative,0.0
Onion,2014-07-18,0.1310676336288452,0.6524892449378967,0.216443121433258,1,neutral,0.0
Onion,2014-07-19,0.0790123268961906,0.0371166057884693,0.8838710784912109,1,negative,0.0
Onion,2014-07-20,0.0692296847701072,0.7895905375480652,0.1411798447370529,1,neutral,0.0
Onion,2014-07-23,0.1590243428945541,0.7886444926261902,0.0523311831057071,1,neutral,0.0
Onion,2014-07-24,0.0916150882840156,0.7898160815238953,0.1185687929391861,1,neutral,0.0
Onion,2014-07-26,0.0724334716796875,0.8478937745094299,0.0796728208661079,1,neutral,0.0
Onion,2014-07-29,0.0214299317449331,0.0408069901168346,0.9377630949020386,1,negative,0.0
Onion,2014-08-12,0.0107932854443788,0.017602926120162,0.9716037511825562,1,negative,0.0
Onion,2014-08-26,0.0654168128967285,0.0421397536993026,0.8924433588981628,1,negative,0.0
Onion,2014-09-07,0.010635295882821,0.0188229847699403,0.970541775226593,1,negative,0.0
Onion,2014-09-08,0.5538921356201172,0.4029324054718017,0.0431754179298877,1,positive,0.0
Onion,2014-09-19,0.0688246414065361,0.9123733639717102,0.0188019704073667,1,neutral,0.0
Onion,2014-09-30,0.1259098351001739,0.8558559417724609,0.0182341895997524,1,neutral,0.0
Onion,2014-10-04,0.3937603235244751,0.5877196788787842,0.018519977107644,1,neutral,0.0
Onion,2014-10-11,0.0798586830496788,0.6772469282150269,0.2428944259881973,2,neutral,0.0
Onion,2014-10-17,0.0079740276560187,0.0211276654154062,0.9708983302116394,1,negative,0.0
Onion,2014-10-31,0.9425464868545532,0.0355145186185836,0.02193901874125,1,positive,0.0
Onion,2014-11-09,0.0150314616039395,0.0690663307905197,0.9159021973609924,1,negative,0.0
Onion,2014-11-12,0.0091369422152638,0.0273489318788051,0.9635140895843506,1,negative,0.0
Onion,2014-11-16,0.1950800567865371,0.0227803979068994,0.7821395397186279,1,negative,0.0
Onion,2014-11-20,0.0216852463781833,0.0733332708477974,0.9049814343452454,1,negative,0.0
Onion,2014-11-25,0.0287513751536607,0.9399310350418092,0.0313176251947879,1,neutral,0.0
Onion,2014-11-27,0.043088924139738,0.9372068643569946,0.0197041425853967,1,neutral,0.0
Onion,2014-12-13,0.7477951049804688,0.2396546900272369,0.0125501472502946,1,positive,0.0
Onion,2014-12-14,0.0376547873020172,0.0214784778654575,0.940866768360138,1,negative,0.0
Onion,2014-12-25,0.0104235969483852,0.0228740219026803,0.9667024612426758,1,negative,0.0
Onion,2014-12-26,0.0096980175003409,0.0183423850685358,0.9719595909118652,1,negative,0.0
Onion,2014-12-30,0.0124988975003361,0.0182506591081619,0.9692503809928894,1,negative,0.0
Onion,2015-01-02,0.0089209107682108,0.0214697569608688,0.9696093201637268,1,negative,0.0
Onion,2015-02-05,0.06585926003754135,0.4195343349128961,0.5146064013242722,2,neutral,0.04718581400811675
Onion,2015-02-15,0.0147314313799142,0.0219596587121486,0.9633089303970336,1,negative,0.0
Onion,2015-02-17,0.043189658783376175,0.9185959547758102,0.03821437014266842,4,neutral,0.012132077773818473
Onion,2015-02-26,0.0638401918113231,0.4648545342497527,0.4713052054867149,2,negative,0.004261080175638199
Onion,2015-03-09,0.829578161239624,0.1511985212564468,0.019223304465413,1,positive,0.0
Onion,2015-03-12,0.0094257593154907,0.0214366558939218,0.9691376090049744,1,negative,0.0
Onion,2015-03-13,0.9513342976570128,0.0227977372705936,0.0258680488914251,1,positive,0.0
Onion,2015-03-14,0.0095178857445716,0.0243667252361774,0.966115415096283,1,negative,0.0
Onion,2015-03-16,0.0133967064321041,0.3543462455272674,0.6322570443153381,1,negative,0.0
Onion,2015-03-24,0.0141257578507065,0.0122629255056381,0.9736113548278807,1,negative,0.0
Onion,2015-03-29,0.0107421707361936,0.0160693991929292,0.9731884598731996,1,negative,0.0
Onion,2015-04-10,0.7686995267868042,0.0975287705659866,0.1337716877460479,1,positive,0.0
Onion,2015-04-14,0.0243023242801427,0.904281198978424,0.0714165270328521,1,neutral,0.0
Onion,2015-04-23,0.0110920527949929,0.0193035174161195,0.9696043729782104,1,negative,0.0
Onion,2015-05-07,0.0341363791376352,0.4935558438301086,0.47230773419141764,2,negative,0.0022198352962732003
Onion,2015-05-09,0.0340094603598117,0.8125221133232117,0.1534684300422668,1,neutral,0.0
Onion,2015-05-16,0.0262982305139303,0.0375110507011413,0.936190664768219,1,negative,0.0
Onion,2015-05-26,0.0099721206352114,0.0201705135405063,0.969857394695282,1,negative,0.0
Onion,2015-06-05,0.1061531603336334,0.1335711479187011,0.760275661945343,1,negative,0.0
Onion,2015-06-11,0.0299053099006414,0.0126674389466643,0.9574272632598876,1,negative,0.0
Onion,2015-06-13,0.0105520831421017,0.0168964453041553,0.97255140542984,1,negative,0.0
Onion,2015-06-14,0.0265124887228012,0.0826767608523368,0.8908107280731201,1,negative,0.0
Onion,2015-06-27,0.5091888308525085,0.4385973811149597,0.0522138029336929,1,positive,0.0
Onion,2015-06-28,0.3342714309692383,0.3192085921764374,0.3465199768543243,1,negative,0.0
Onion,2015-07-02,0.1108819097280502,0.4498746395111084,0.4392434656620025,1,neutral,0.0
Onion,2015-07-06,0.0351344011723995,0.9323448538780212,0.0325206853449344,1,neutral,0.0
Onion,2015-07-09,0.0123635800555348,0.0253799315541982,0.9622565507888794,1,negative,0.0
Onion,2015-07-13,0.7005470395088196,0.2554545998573303,0.0439982935786247,1,positive,0.0
Onion,2015-07-15,0.2372220009565353,0.752061128616333,0.0107168601825833,1,neutral,0.0
Onion,2015-07-19,0.0711056962609291,0.026052750647068,0.902841567993164,1,negative,0.0
Onion,2015-07-23,0.01787723538776233,0.04154178500175473,0.9405810038248698,3,negative,5.148149739668528e-05
Onion,2015-07-24,0.0710567757487297,0.9002447724342346,0.0286983735859394,1,neutral,0.0
Onion,2015-07-28,0.0597948469221591,0.915325939655304,0.0248792432248592,1,neutral,0.0
Onion,2015-07-29,0.0721843093633651,0.8984103202819824,0.0294053629040718,1,neutral,0.0
Onion,2015-08-01,0.32125490903854365,0.4284611344337463,0.25028395093977446,2,negative,0.18791919946670535
Onion,2015-08-02,0.5150314569473267,0.0267717503011226,0.4581967890262604,1,positive,0.0
Onion,2015-08-03,0.10757168149575587,0.3278376366943121,0.564590685069561,4,negative,0.09351837386915728
Onion,2015-08-04,0.08023784495890135,0.28223507106304163,0.6375270634889603,2,neutral,0.04711607657372955
Onion,2015-08-05,0.0692387670278549,0.9113258719444276,0.0194353330880403,1,neutral,0.0
Onion,2015-08-07,0.0104367900639772,0.0394080802798271,0.9501551389694214,1,negative,0.0
Onion,2015-08-08,0.16967593257625893,0.42026944210131956,0.41005463649829227,3,positive,0.1591890083015055
Onion,2015-08-12,0.0718168318271637,0.8584810495376587,0.0697021707892417,1,neutral,0.0
Onion,2015-08-13,0.0205031391233205,0.0701865553855896,0.9093103408813475,1,negative,0.0
Onion,2015-08-14,0.9183319807052612,0.0589214898645877,0.0227465648204088,1,positive,0.0
Onion,2015-08-16,0.0211330205202102,0.8928924202919006,0.0859745517373085,1,neutral,0.0
Onion,2015-08-19,0.6268734540790319,0.3107416722923517,0.06238490575924512,4,positive,0.34374161255720226
Onion,2015-08-21,0.15340216395755604,0.05284367936352883,0.7937541504700979,3,negative,0.17805687025812647
Onion,2015-08-22,0.2374348752200603,0.19322458803653714,0.5693405210971832,5,negative,0.31550175678462133
Onion,2015-08-23,0.23411827782789862,0.4931126708785693,0.27276904322206974,6,neutral,0.27999787038151913
Onion,2015-08-24,0.09132352191954846,0.3694884851574897,0.5391879968810827,4,negative,0.0552942508236987
Onion,2015-08-25,0.12479627101371682,0.29097184352576727,0.584231878320376,6,negative,0.10627966128032774
Onion,2015-08-26,0.09344230033457276,0.4529489126056433,0.4536087714135647,5,negative,0.05919182350761455
Onion,2015-08-27,0.17771819047629825,0.27279231511056423,0.5494895279407501,2,negative,0.13381403870880604
Onion,2015-08-28,0.19488666299730537,0.3254319094121456,0.4796814317815006,4,negative,0.20283117764685313
Onion,2015-08-31,0.0308053432963788,0.4728998662903904,0.4962947685271501,2,neutral,0.0225947857834399
Onion,2015-09-01,0.07962088566273445,0.07232792675495145,0.8480511605739594,4,negative,0.09158149253269422
Onion,2015-09-02,0.0157177448272705,0.1050023883581161,0.8792799115180969,1,negative,0.0
Onion,2015-09-03,0.0245358608663082,0.0249488782137632,0.9505152702331544,1,negative,0.0
Onion,2015-09-05,0.11692076176404945,0.4373160433024168,0.44576318934559817,2,neutral,0.010665275156497948
Onion,2015-09-08,0.07393285445868965,0.47166120260953903,0.4544059634208679,2,negative,0.05054486729204655
Onion,2015-09-14,0.09458857215940945,0.3686814177781343,0.5367300175130367,3,negative,0.08436696909650683
Onion,2015-09-16,0.0657387003302574,0.161637470126152,0.7726238369941711,1,negative,0.0
Onion,2015-09-19,0.0516190268099308,0.8302820920944214,0.1180988773703575,1,neutral,0.0
Onion,2015-09-22,0.011111251078546,0.0539821051061153,0.934906542301178,1,negative,0.0
Onion,2015-09-23,0.009886116720736,0.0210081245750188,0.9691057205200196,1,negative,0.0
Onion,2015-09-24,0.045418981462717,0.5122871398925781,0.4422938227653503,1,neutral,0.0
Onion,2015-10-02,0.031278271228075,0.8485936522483826,0.1201281249523162,1,neutral,0.0
Onion,2015-10-05,0.0674431771039962,0.1514210253953933,0.7811357975006104,1,negative,0.0
Onion,2015-10-06,0.3110050084069371,0.07580159790813919,0.6131934014459451,3,negative,0.41170226792886366
Onion,2015-10-08,0.0320359244942665,0.0333110503852367,0.9346529841423036,1,negative,0.0
Onion,2015-10-09,0.0294914320111274,0.924347996711731,0.0461605414748191,1,neutral,0.0
Onion,2015-10-14,0.8990094661712646,0.092544637620449,0.0084459073841571,1,positive,0.0
Onion,2015-10-17,0.4394378066062927,0.5494859218597412,0.0110763069242239,1,neutral,0.0
Onion,2015-10-20,0.009914587251842,0.0219183433800935,0.9681670665740968,1,negative,0.0
Onion,2015-10-28,0.0762339308857917,0.0935591086745262,0.8302069902420044,1,negative,0.0
Onion,2015-11-06,0.881714940071106,0.0276099909096956,0.0906750187277793,1,positive,0.0
Onion,2015-11-29,0.2029917240142822,0.4457906782627105,0.3512175679206848,1,neutral,0.0
Onion,2015-12-03,0.0149807818233966,0.0779903456568718,0.9070287942886353,1,negative,0.0
Onion,2015-12-10,0.0187398735433816,0.0224243737757205,0.958835780620575,1,negative,0.0
Onion,2015-12-11,0.5809491872787476,0.3152280151844024,0.1038227826356887,1,positive,0.0
Onion,2015-12-15,0.0670534521341323,0.0262835249304771,0.906662940979004,1,negative,0.0
Onion,2015-12-17,0.1112274751067161,0.0347907654941082,0.8539818525314331,1,negative,0.0
Onion,2015-12-22,0.0164611842483282,0.0174851473420858,0.9660536646842957,1,negative,0.0
Onion,2015-12-25,0.2870541512966156,0.6491951942443848,0.0637506023049354,1,neutral,0.0
Onion,2015-12-30,0.0087525825947523,0.0313259474933147,0.9599214792251588,1,negative,0.0
Onion,2016-01-02,0.0075763436034321,0.0176078919321298,0.9748157262802124,1,negative,0.0
Onion,2016-01-12,0.0390030108392238,0.5069788098335266,0.4540181457996368,1,neutral,0.0
Onion,2016-01-31,0.0147752631455659,0.0405488386750221,0.9446758031845092,1,negative,0.0
Onion,2016-02-08,0.0423995032906532,0.9308974146842957,0.0267031006515026,1,neutral,0.0
Onion,2016-02-09,0.007355879060924,0.0235418621450662,0.9691022038459778,1,negative,0.0
Onion,2016-02-11,0.0551598966121673,0.30237298086285586,0.6424671709537506,2,negative,0.022835835814476003
Onion,2016-02-12,0.7118503451347351,0.135249063372612,0.1529006510972976,1,positive,0.0
Onion,2016-02-13,0.0364314578473567,0.7035375833511353,0.26003098487854,1,neutral,0.0
Onion,2016-02-14,0.0568591356277465,0.0373426675796508,0.9057981967926024,1,negative,0.0
Onion,2016-02-18,0.1430828124284744,0.8357646465301514,0.0211525093764066,1,neutral,0.0
Onion,2016-02-23,0.3628900647163391,0.5996554493904114,0.0374544002115726,1,neutral,0.0
Onion,2016-02-26,0.0093521801754832,0.0345520377159118,0.956095814704895,1,negative,0.0
Onion,2016-03-08,0.2012993395328521,0.7621917128562927,0.0365089550614357,1,neutral,0.0
Onion,2016-03-17,0.9297003149986268,0.0610935389995574,0.0092060733586549,1,positive,0.0
Onion,2016-03-24,0.0448002405464649,0.927000880241394,0.0281988754868507,1,neutral,0.0
Onion,2016-03-27,0.0098940720781683,0.0162209775298833,0.9738849997520448,1,negative,0.0
Onion,2016-04-05,0.0184749383479356,0.0502951294183731,0.9312299489974976,1,negative,0.0
Onion,2016-04-15,0.6957991719245911,0.2681152522563934,0.0360855720937252,1,positive,0.0
Onion,2016-04-16,0.1677143573760986,0.1138247102499008,0.7184609174728394,1,negative,0.0
Onion,2016-04-21,0.0111926328390836,0.0222358889877796,0.9665714502334596,1,negative,0.0
Onion,2016-05-03,0.27759651932865376,0.24242093600332731,0.47998251207172865,2,positive,0.267517819069326
Onion,2016-05-06,0.0174205154180526,0.1106053069233894,0.8719741106033325,1,negative,0.0
Onion,2016-05-13,0.0473506785929203,0.0207618623971939,0.9318875074386596,1,negative,0.0
Onion,2016-05-15,0.0231369342654943,0.3365058302879333,0.640357255935669,1,negative,0.0
Onion,2016-05-17,0.1997868418693542,0.4206618070602417,0.3795513259246945,2,negative,0.11902073025703429
Onion,2016-05-19,0.0187449138611555,0.041183914989233,0.9400711059570312,1,negative,0.0
Onion,2016-05-20,0.0072639193385839,0.0233767926692962,0.9693593382835388,1,negative,0.0
Onion,2016-05-23,0.4783167093992233,0.5051931738853455,0.0164900901727378,2,positive,0.206023171544075
Onion,2016-05-24,0.0319590158760547,0.1066316440701484,0.8614094257354736,1,negative,0.0
Onion,2016-05-26,0.0293660871684551,0.0316057540476322,0.9390281438827516,1,negative,0.0
Onion,2016-05-30,0.0409196503460407,0.0639970451593399,0.8950833082199097,1,negative,0.0
Onion,2016-06-01,0.0087448954582214,0.034888070076704,0.956367015838623,1,negative,0.0
Onion,2016-06-02,0.8078345656394958,0.1749619990587234,0.0172035060822963,1,positive,0.0
Onion,2016-06-05,0.2059376686811447,0.1868866831064224,0.6071756482124329,1,negative,0.0
Onion,2016-06-07,0.09733402170240875,0.1893941760063171,0.7132717967033386,2,negative,0.07539044879376885
Onion,2016-06-11,0.0256098452955484,0.9487313032150269,0.0256588980555534,1,neutral,0.0
Onion,2016-06-13,0.0625289604067802,0.9189905524253844,0.0184805691242218,1,neutral,0.0
Onion,2016-06-16,0.20504692196846,0.7751777768135071,0.0197752621024847,1,neutral,0.0
Onion,2016-06-19,0.0469111800193786,0.937038004398346,0.0160508472472429,1,neutral,0.0
Onion,2016-06-21,0.0284200683236122,0.5795289278030396,0.3920509815216064,1,neutral,0.0
Onion,2016-06-23,0.06423835363239044,0.22044911514967674,0.7153125256299973,2,negative,0.034710132516920546
Onion,2016-06-24,0.0706250518560409,0.8800612092018127,0.0493137277662754,1,neutral,0.0
Onion,2016-06-28,0.0146090444177389,0.0689871981739997,0.9164037704467772,1,negative,0.0
Onion,2016-07-05,0.2623143792152405,0.1514958292245865,0.5861898064613342,1,negative,0.0
Onion,2016-07-13,0.0707470476627349,0.4695843458175659,0.4596686363220215,1,neutral,0.0
Onion,2016-07-20,0.051745784468948744,0.660805806517601,0.2874483987689018,2,negative,0.029707106761634346
Onion,2016-07-26,0.0600644573569297,0.9187441468238832,0.0211914256215095,1,neutral,0.0
Onion,2016-07-27,0.036561908200383145,0.9400086402893066,0.0234294524416327,2,neutral,0.0032523740082979515
Onion,2016-07-29,0.0689038261771202,0.8244507312774658,0.1066454574465751,1,neutral,0.0
Onion,2016-08-06,0.055649135261774,0.8904578685760498,0.0538929998874664,1,neutral,0.0
Onion,2016-08-08,0.008930156007409,0.0235834885388612,0.9674863815307616,1,negative,0.0
Onion,2016-08-20,0.0100364089012146,0.0304886437952518,0.9594749808311462,1,negative,0.0
Onion,2016-08-24,0.1488269120454788,0.8043341636657715,0.0468388982117176,1,neutral,0.0
Onion,2016-08-25,0.2044508457183838,0.7765533924102783,0.0189957730472087,1,neutral,0.0
Onion,2016-08-28,0.8938412666320801,0.0842282101511955,0.021930543705821,1,positive,0.0
Onion,2016-08-29,0.0194586906582117,0.074703998863697,0.9058372974395752,1,negative,0.0
Onion,2016-08-30,0.04534491244703525,0.04638783447444435,0.9082672894001007,2,negative,0.01854114141315225
Onion,2016-08-31,0.0256784670054912,0.0288489516824483,0.9454725980758668,1,negative,0.0
Onion,2016-09-02,0.0449281521141529,0.9210277199745178,0.0340441241860389,1,neutral,0.0
Onion,2016-09-04,0.0315393880009651,0.947974443435669,0.0204862020909786,1,neutral,0.0
Onion,2016-09-07,0.02676215115934605,0.7243334650993347,0.24890436977148056,2,neutral,0.010597194544970951
Onion,2016-09-08,0.00909481011331075,0.072436848655343,0.9184683263301849,2,negative,0.0005609747022390504
Onion,2016-09-10,0.0473822094500064,0.1215986609458923,0.8310191631317139,1,negative,0.0
Onion,2016-09-13,0.16552972514182326,0.3411040185019374,0.49336624750867475,2,negative,0.15513101499527696
Onion,2016-09-14,0.01404675608500835,0.0346702747046947,0.9512830078601837,2,negative,0.004472217056900251
Onion,2016-09-15,0.5069767832756042,0.4598276317119598,0.0331956408917903,1,positive,0.0
Onion,2016-09-21,0.0227911826223135,0.0705722793936729,0.9066365957260132,1,negative,0.0
Onion,2016-09-26,0.9440693259239196,0.041082601994276,0.0148480674251914,1,positive,0.0
Onion,2016-09-27,0.0254578609019517,0.0236294232308864,0.9509127736091614,1,negative,0.0
Onion,2016-09-28,0.0406119711697101,0.311040312051773,0.6483477354049683,1,negative,0.0
Onion,2016-09-29,0.2234701067209243,0.7367239594459534,0.039805918931961,1,neutral,0.0
Onion,2016-10-01,0.0308528207242488,0.0847827866673469,0.8843644261360168,1,negative,0.0
Onion,2016-10-05,0.0456455498933792,0.892977774143219,0.061376679688692,1,neutral,0.0
Onion,2016-10-07,0.018754267133772352,0.07168723642826075,0.9095584750175476,2,negative,0.0028281053528189503
Onion,2016-10-08,0.1438362449407577,0.37096222490072245,0.48520153015851974,2,neutral,0.07427443563938141
Onion,2016-10-09,0.0565841123461723,0.9194271564483644,0.0239887312054634,1,neutral,0.0
Onion,2016-10-17,0.0467868223786354,0.9343449473381042,0.0188682042062282,1,neutral,0.0
Onion,2016-10-21,0.25706904195249075,0.07901881914585827,0.6639121472835541,4,negative,0.1776495420028727
Onion,2016-10-22,0.0839640572667121,0.0263219270855188,0.8897141218185425,1,negative,0.0
Onion,2016-10-23,0.0166901368647813,0.0767015591263771,0.9066084027290344,1,negative,0.0
Onion,2016-10-24,0.27623640745878214,0.5253953002393246,0.19836829695850605,4,neutral,0.3268893402539127
Onion,2016-10-25,0.0254012625664472,0.4330776035785675,0.5415211915969849,1,negative,0.0
Onion,2016-10-27,0.02316903322935095,0.539757214486599,0.4370737709105015,2,negative,0.0029061902314424515
Onion,2016-10-28,0.0670288056135177,0.9151144623756408,0.0178567636758089,1,neutral,0.0
Onion,2016-10-29,0.0716515108942985,0.9139271378517152,0.0144213354215025,1,neutral,0.0
Onion,2016-11-05,0.08536417596042155,0.5162827968597412,0.39835303742438555,2,negative,0.05618967302143575
Onion,2016-11-08,0.2916369549930095,0.4485950792829196,0.2597679651031891,3,negative,0.2958777430777469
Onion,2016-11-11,0.0212817583233118,0.4966782033443451,0.4820400178432464,1,neutral,0.0
Onion,2016-11-17,0.0163962133228778,0.1261070370674133,0.8574966788291931,1,negative,0.0
Onion,2016-11-23,0.2287993729114532,0.6048774719238281,0.166323184967041,1,neutral,0.0
Onion,2016-11-24,0.0291960015892982,0.2478906661272049,0.722913384437561,1,negative,0.0
Onion,2016-12-02,0.0113338408991694,0.0415960140526294,0.9470701217651368,1,negative,0.0
Onion,2016-12-08,0.8182660341262817,0.1353455483913421,0.0463884398341178,1,positive,0.0
Onion,2016-12-22,0.0426886938512325,0.0706054791808128,0.8867058753967285,1,negative,0.0
Onion,2016-12-27,0.0266727041453123,0.0190396290272474,0.954287588596344,1,negative,0.0
Onion,2016-12-29,0.0423845611512661,0.2313019931316375,0.7263134717941284,1,negative,0.0
Onion,2017-01-02,0.9098747968673706,0.0688625276088714,0.021262664347887,1,positive,0.0
Onion,2017-02-08,0.0090967901051044,0.0226744841784238,0.9682287573814392,1,negative,0.0
Onion,2017-02-16,0.1901979595422744,0.7017871141433716,0.1080149486660957,1,neutral,0.0
Onion,2017-02-27,0.2214404195547104,0.0250875111669302,0.753472089767456,1,negative,0.0
Onion,2017-03-11,0.7748492360115051,0.196935698390007,0.0282149892300367,1,positive,0.0
Onion,2017-03-12,0.267514020204544,0.7231513261795044,0.0093346741050481,1,neutral,0.0
Onion,2017-03-20,0.7861860394477844,0.1855715960264206,0.0282423608005046,1,positive,0.0
Onion,2017-04-01,0.0310924984514713,0.946836531162262,0.0220709666609764,1,neutral,0.0
Onion,2017-04-19,0.0655626133084297,0.403941810131073,0.5304955840110779,1,negative,0.0
Onion,2017-05-09,0.0329841412603855,0.929911494255066,0.0371043607592582,1,neutral,0.0
Onion,2017-05-10,0.0622167810797691,0.9157080054283142,0.0220751501619815,1,neutral,0.0
Onion,2017-05-17,0.1002028062939643,0.4750829339027405,0.4247142672538757,1,neutral,0.0
Onion,2017-05-23,0.2036081235855817,0.46438231319189066,0.3320095762610435,2,negative,0.14924952574074268
Onion,2017-06-13,0.0343165062367916,0.948549211025238,0.0171343125402927,1,neutral,0.0
Onion,2017-06-17,0.0402553752064704,0.9058839082717896,0.0538607388734817,1,neutral,0.0
Onion,2017-06-18,0.0200197100639343,0.164243072271347,0.815737247467041,1,negative,0.0
Onion,2017-06-21,0.0959503250196576,0.4222884941846132,0.4817611686885357,2,neutral,0.0764671666547656
Onion,2017-06-23,0.3253772556781769,0.6623262166976929,0.012296549975872,1,neutral,0.0
Onion,2017-06-27,0.2364722490310669,0.7316130995750427,0.0319146513938903,1,neutral,0.0
Onion,2017-07-09,0.0268209334462881,0.1519076526165008,0.8212713599205017,1,negative,0.0
Onion,2017-07-11,0.0855268239974975,0.6927897334098816,0.2216834276914596,1,neutral,0.0
Onion,2017-07-28,0.0435869581997394,0.0407435111701488,0.915669560432434,1,negative,0.0
Onion,2017-07-29,0.08145787939429279,0.30055590470631915,0.6179861770942806,3,negative,0.0864912363373241
Onion,2017-07-31,0.0129714692011475,0.0409335047006607,0.9460951089859008,1,negative,0.0
Onion,2017-08-01,0.18557430803775785,0.42159225419163704,0.3928334852680564,2,negative,0.02452374994754794
Onion,2017-08-04,0.13961953421433762,0.22075291474660233,0.639627531170845,3,negative,0.16672772406106837
Onion,2017-08-05,0.0094390725716948,0.0268812645226717,0.9636796712875366,1,negative,0.0
Onion,2017-08-07,0.5664440393447876,0.2961989343166351,0.1373570561408996,1,positive,0.0
Onion,2017-08-08,0.0655589364469051,0.6260427832603455,0.3083982774987816,2,negative,0.030562419444322596
Onion,2017-08-17,0.2983040511608124,0.5890467166900635,0.1126492768526077,1,neutral,0.0
Onion,2017-08-19,0.0328959748148918,0.7603565454483032,0.2067474573850631,1,neutral,0.0
Onion,2017-08-21,0.0754636377096176,0.7349902391433716,0.1895460933446884,1,neutral,0.0
Onion,2017-09-09,0.025777319446206,0.033585462719202,0.9406372904777528,1,negative,0.0
Onion,2017-09-15,0.0108280470594763,0.0256387386471033,0.9635332226753236,1,negative,0.0
Onion,2017-09-16,0.0239226254634559,0.09500675275921819,0.881070613861084,2,negative,0.0092712310142815
