commodity,date,price,min_price,max_price,n_varieties_reported,sentiment_positive_mean,sentiment_neutral_mean,sentiment_negative_mean,article_count,dominant_sentiment,sentiment_dispersion,has_news,lag_1_price,pct_change_1d,pct_change_3d,rolling_mean_3d,rolling_std_3d,rolling_mean_7d,rolling_std_7d,momentum_7d,intraday_price_range
Onion,2013-07-01,1690.0,811.0,1747.0,1,0.0,0.0,0.0,0,no_news,0.0,0,,,,,,,,,936.0
Onion,2013-07-02,1725.0,850.0,1800.0,1,0.0,0.0,0.0,0,no_news,0.0,0,1690.0,2.071005917159763,,,,,,,950.0
Onion,2013-07-03,1701.0,900.0,1792.0,1,0.2628407478332519,0.6986299157142639,0.0385293364524841,1,neutral,0.0,1,1725.0,-1.3913043478260834,,1705.3333333333333,17.89785834487839,,,,892.0
Onion,2013-07-04,1850.0,1000.0,1896.0,1,0.0,0.0,0.0,0,no_news,0.0,0,1701.0,8.759553203997639,9.467455621301779,1758.6666666666667,80.00208330620728,,,,896.0
Onion,2013-07-05,1890.0,1100.0,1972.0,1,0.0195225812494754,0.0595843642950058,0.920893132686615,1,negative,0.0,1,1850.0,2.1621621621621623,9.565217391304337,1813.6666666666667,99.6008701434547,,,,872.0
Onion,2013-07-09,1975.0,1100.0,2116.0,1,0.0,0.0,0.0,0,no_news,0.0,0,1890.0,4.497354497354489,16.108171663727223,1905.0,63.83572667401841,,,,1016.0
Onion,2013-07-10,1850.0,1100.0,2000.0,1,0.0165161993354558,0.0329950302839279,0.9504887461662292,1,negative,0.0,1,1975.0,-6.329113924050633,0.0,1905.0,63.83572667401841,1811.5714285714287,108.25411022659776,38.42857142857133,900.0
Onion,2013-07-11,1880.0,1200.0,2009.0,1,0.0,0.0,0.0,0,no_news,0.0,0,1850.0,1.6216216216216273,-0.5291005291005346,1901.6666666666667,65.2559065015062,1838.7142857142858,95.79442274251366,41.28571428571422,809.0
Onion,2013-07-12,1940.0,1000.0,2021.0,1,0.0,0.0,0.0,0,no_news,0.0,0,1880.0,3.1914893617021267,-1.7721518987341756,1890.0,45.825756949558304,1869.4285714285713,87.35341463056285,70.57142857142867,1021.0
Onion,2013-07-15,2225.0,1500.0,2361.0,1,0.0256514064967632,0.0356831476092338,0.9386654496192932,1,negative,0.0,1,1940.0,14.690721649484528,20.270270270270263,2015.0,184.3230859116676,1944.2857142857142,132.0488726264057,280.7142857142858,861.0
Onion,2013-07-16,2375.0,1500.0,2500.0,1,0.0,0.0,0.0,0,no_news,0.0,0,2225.0,6.741573033707859,26.329787234042556,2180.0,220.96379793984352,2019.2857142857142,200.77824773093494,355.7142857142858,1000.0
Onion,2013-07-17,2500.0,1400.0,2633.0,1,0.0437901876866817,0.0651151612401008,0.8910946249961853,1,negative,0.0,1,2375.0,5.263157894736836,28.865979381443307,2366.6666666666665,137.68926368215259,2106.4285714285716,259.1928864397174,393.57142857142844,1233.0
Onion,2013-07-18,2375.0,1100.0,2589.0,1,0.0440898537635803,0.612353503704071,0.343556672334671,1,neutral,0.0,1,2500.0,-5.000000000000004,6.741573033707859,2416.6666666666665,72.16878364870337,2163.5714285714284,269.28476695551416,211.42857142857156,1489.0
Onion,2013-07-23,2275.0,1400.0,2436.0,1,0.2251504212617874,0.7480558156967163,0.026793772354722,1,neutral,0.0,1,2375.0,-4.210526315789476,-4.210526315789476,2383.3333333333335,112.73124382057252,2224.285714285714,232.15347961044628,50.71428571428578,1036.0
Onion,2013-07-24,2325.0,2000.0,2440.0,1,0.3080125202735265,0.414318598806858,0.2776689094801743,3,neutral,0.1454770316514576,1,2275.0,2.19780219780219,-6.999999999999995,2325.0,50.00000000000051,2287.8571428571427,176.39579414055186,37.14285714285734,440.0
Onion,2013-07-25,2210.0,1300.0,2388.0,1,0.0,0.0,0.0,0,no_news,0.0,0,2325.0,-4.946236559139782,-6.947368421052635,2270.0,57.66281297335442,2326.4285714285716,101.1069683435261,-116.42857142857156,1088.0
Onion,2013-07-26,2250.0,1100.0,2361.0,1,0.0,0.0,0.0,0,no_news,0.0,0,2210.0,1.8099547511312153,-1.098901098901095,2261.6666666666665,58.38093296045707,2330.0,97.29679679550814,-80.0,1261.0
Onion,2013-07-29,2270.0,1400.0,2389.0,1,0.0,0.0,0.0,0,no_news,0.0,0,2250.0,0.8888888888888946,-2.3655913978494647,2243.3333333333335,30.550504633039584,2315.0,97.29679679550814,-45.0,989.0
Onion,2013-07-30,2330.0,1400.0,2495.0,1,0.0,0.0,0.0,0,no_news,0.0,0,2270.0,2.643171806167399,5.429864253393668,2283.3333333333335,41.63331998932302,2290.714285714286,55.78444910460706,39.28571428571422,1095.0
Onion,2013-07-31,2401.0,1500.0,2543.0,1,0.0,0.0,0.0,0,no_news,0.0,0,2330.0,3.0472103004291817,6.711111111111112,2333.6666666666665,65.57692683660441,2294.4285714285716,62.76107377150356,106.57142857142844,1043.0
Onion,2013-08-01,2401.0,1500.0,2543.0,1,0.0,0.0,0.0,0,no_news,0.0,0,2401.0,0.0,5.770925110132152,2377.3333333333335,40.99186911246392,2312.4285714285716,73.42310522548134,88.57142857142844,1043.0
Onion,2013-08-02,2650.0,1600.0,2727.0,1,0.0,0.0,0.0,0,no_news,0.0,0,2401.0,10.370678883798412,13.733905579399153,2484.0,143.76021702821683,2358.8571428571427,147.79087541909536,291.14285714285734,1127.0
Onion,2013-08-05,3000.0,2000.0,3206.0,1,0.0,0.0,0.0,0,no_news,0.0,0,2650.0,13.207547169811317,24.947938359017073,2683.6666666666665,300.9158243318775,2471.714285714286,267.95566442088466,528.2857142857142,1206.0
Onion,2013-08-07,2970.0,1700.0,3175.0,1,0.0781749794259667,0.4189409539103508,0.5028841160237789,2,negative,0.0601120432838798,1,3000.0,-1.0000000000000009,23.698458975426906,2873.3333333333335,193.99312702601964,2574.5714285714284,304.377976175925,395.42857142857156,1475.0
Onion,2013-08-08,3425.0,1900.0,3570.0,1,0.1127699632197618,0.2017394676804542,0.6854905486106873,2,negative,0.0681276153773069,1,2970.0,15.319865319865311,29.24528301886793,3131.6666666666665,254.4765870042535,2739.5714285714284,407.38305362514996,685.4285714285716,1670.0
Onion,2013-08-12,4350.0,2200.0,4620.0,1,0.1395703107118606,0.8179831504821777,0.0424465015530586,1,neutral,0.0,1,3425.0,27.00729927007299,44.99999999999999,3581.6666666666665,703.212864880424,3028.1428571428573,687.8205746102263,1321.8571428571427,2420.0
Onion,2013-08-13,4500.0,2000.0,4725.0,1,0.0539846344747476,0.2883849791768524,0.6576303624444537,9,negative,0.0731907668952333,1,4350.0,3.4482758620689724,51.515151515151516,4091.6666666666665,582.2012824902858,3328.0,814.681737449252,1172.0,2725.0
Onion,2013-08-14,4700.0,1750.0,4875.0,1,0.09730901196599,0.4177450500428676,0.4849459477700293,8,negative,0.0619163774607797,1,4500.0,4.444444444444451,37.226277372262786,4516.666666666667,175.5942292142132,3656.4285714285716,841.648750398655,1043.5714285714284,3125.0
Onion,2013-08-16,4201.0,1800.0,4416.0,1,0.0999694988131523,0.1745792925357818,0.7254512310028076,1,negative,0.0,1,4700.0,-10.61702127659574,-3.425287356321838,4467.0,251.13143968846327,3878.0,729.1819617443449,323.0,2616.0
Onion,2013-08-17,4201.0,2900.0,4451.0,1,0.0912787681445479,0.261736026033759,0.646985218860209,4,negative,0.0729416891477935,1,4201.0,0.0,-6.644444444444442,4367.333333333333,288.09778432562365,4049.5714285714284,621.5070010715488,151.42857142857156,1551.0
Onion,2013-08-19,3601.0,1500.0,3816.0,1,0.2100522220134734,0.7165384590625763,0.0734093524515628,2,neutral,0.0008476227521896,1,4201.0,-14.282313734825037,-23.382978723404257,4001.0,346.41016151377545,4139.714285714285,464.8453916037414,-538.7142857142853,2316.0
Onion,2013-08-20,3711.0,1901.0,3829.0,1,0.1009846169294582,0.3068213048908445,0.5921941051880518,9,negative,0.1507057570558435,1,3601.0,3.0547070258261533,-11.66388955010712,3837.6666666666665,319.42656954820353,4180.571428571428,399.53758986393683,-469.57142857142844,1928.0
Onion,2013-08-21,4100.0,1700.0,4322.0,1,0.044988889247179,0.7235384583473206,0.2314726151525974,2,neutral,0.0079181008040905,1,3711.0,10.482349770951217,-2.404189478695551,3804.0,262.1774208432144,4144.857142857143,392.98830710824865,-44.85714285714312,2622.0
Onion,2013-08-22,4040.0,2000.0,4306.0,1,0.1290532082319259,0.6236443229019641,0.2473024614155292,5,neutral,0.1155639005943113,1,4100.0,-1.4634146341463428,12.1910580394335,3950.3333333333335,209.4285876697192,4079.1428571428573,360.8505824536527,-39.14285714285734,2306.0
Onion,2013-08-23,4100.0,2100.0,4377.0,1,0.0648998446762561,0.4229378305375576,0.512162322178483,5,negative,0.0601607423668775,1,4040.0,1.4851485148514865,10.482349770951217,4080.0,34.64101615137618,3993.4285714285716,239.72960959022802,106.57142857142844,2277.0
Onion,2013-08-24,4001.0,4001.0,4001.0,1,0.1022900119423866,0.8564817905426025,0.0412281677126884,1,neutral,0.0,1,4100.0,-2.4146341463414656,-2.4146341463414656,4047.0,49.869830559165784,3964.8571428571427,222.14066757456547,36.14285714285734,0.0
Onion,2013-08-26,3900.0,1700.0,4369.0,1,0.1518388949334621,0.5628070384263992,0.2853540983051061,2,negative,0.1025135554373264,1,4001.0,-2.524368907773056,-3.4653465346534684,4000.3333333333335,100.0016666527776,3921.8571428571427,196.45985898008172,-21.857142857142662,2669.0
Onion,2013-08-27,3350.0,1500.0,3681.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3900.0,-14.102564102564108,-18.292682926829272,3750.3333333333335,350.357436532084,3886.0,272.8400019547427,-536.0,2181.0
Onion,2013-08-29,3500.0,2000.0,3856.0,1,0.0161363389343023,0.2186659276485443,0.76519775390625,1,negative,0.0,1,3350.0,4.477611940298498,-12.521869532616847,3583.3333333333335,284.31203515386636,3855.8571428571427,305.1395465309932,-355.85714285714266,1856.0
Onion,2013-08-30,3600.0,1900.0,4091.0,1,0.042769412510097,0.907209038734436,0.0500215124338864,2,neutral,0.013715454377234,1,3500.0,2.857142857142847,-7.692307692307687,3483.3333333333335,125.83057392117928,3784.4285714285716,296.87363032265023,-184.42857142857156,2191.0
Onion,2013-09-03,4300.0,2000.0,4568.0,1,0.0147980982437729,0.0420907959342002,0.9431111812591552,1,negative,0.0,1,3600.0,19.444444444444443,28.358208955223873,3800.0,435.88989435406734,3821.5714285714284,346.3244418859522,478.42857142857156,2568.0
Onion,2013-09-04,4225.0,2000.0,4480.0,1,0.0,0.0,0.0,0,no_news,0.0,0,4300.0,-1.744186046511631,20.714285714285708,4041.6666666666665,384.32841858667354,3839.4285714285716,365.7512165132874,385.57142857142844,2480.0
Onion,2013-09-06,4300.0,1000.0,4621.0,1,0.0652764290571212,0.906134068965912,0.0285894609987735,1,neutral,0.0,1,4225.0,1.775147928994092,19.444444444444443,4275.0,43.301270189222606,3882.1428571428573,403.2974206758665,417.85714285714266,3621.0
Onion,2013-09-07,4311.0,4311.0,4311.0,1,0.0,0.0,0.0,0,no_news,0.0,0,4300.0,0.25581395348837077,0.25581395348837077,4278.666666666667,46.800997140374946,3940.8571428571427,435.00207990744923,370.14285714285734,0.0
Onion,2013-09-10,4301.0,1900.0,4641.0,1,0.0,0.0,0.0,0,no_news,0.0,0,4311.0,-0.231964741359314,1.7988165680473456,4304.0,6.08276253030136,4076.714285714286,362.11218992908186,224.28571428571422,2741.0
Onion,2013-09-11,4500.0,2800.0,4716.0,1,0.0294309146702289,0.9323678612709044,0.0382012501358985,1,neutral,0.0,1,4301.0,4.626830969541973,4.651162790697683,4370.666666666667,112.11749789097749,4219.571428571428,285.90957611504234,280.42857142857156,1916.0
Onion,2013-09-12,4451.0,2900.0,4663.0,1,0.0306020807474851,0.0360654890537261,0.9333325028419496,1,negative,0.0,1,4500.0,-1.0888888888888837,3.247506379030396,4417.333333333333,103.68381423025166,4341.142857142857,97.21013076735905,109.85714285714312,1763.0
Onion,2013-09-13,4801.0,2500.0,5016.0,1,0.0,0.0,0.0,0,no_news,0.0,0,4451.0,7.8634014828128596,11.625203441060217,4584.0,189.51780918953244,4412.714285714285,196.0516209961949,388.2857142857147,2516.0
Onion,2013-09-16,5151.0,3000.0,5700.0,1,0.0,0.0,0.0,0,no_news,0.0,0,4801.0,7.290147885857112,14.466666666666672,4801.0,350.00000000000006,4545.0,320.92314760182734,606.0,2700.0
Onion,2013-09-17,5501.0,3100.0,5841.0,1,0.0516131436452269,0.4887008033692836,0.459686066955328,2,negative,0.0288161272183061,1,5151.0,6.79479712677149,23.590204448438556,5151.0,350.00000000000006,4716.571428571428,459.31175220571413,784.4285714285716,2741.0
Onion,2013-09-19,5201.0,3000.0,5626.0,1,0.1344544291496276,0.8415409326553345,0.0240045990794897,1,neutral,0.0,1,5501.0,-5.453553899291041,8.331597583836704,5284.333333333333,189.29694486000915,4843.714285714285,451.4475659053912,357.2857142857147,2626.0
Onion,2013-09-23,3150.0,1150.0,3256.0,2,0.3126553669571876,0.5008498430252075,0.1864947788417338,2,positive,0.2859429940581321,1,5201.0,-39.434724091520856,-38.84682585905649,4617.333333333333,1279.5703706062177,4679.285714285715,775.4247683873458,-1529.2857142857147,2106.0
Onion,2013-09-24,4901.0,1500.0,5020.0,1,0.053358469158411,0.5438812375068665,0.4027602672576904,1,neutral,0.0,1,3150.0,55.58730158730158,-10.907107798582071,4417.333333333333,1107.7456085822832,4736.571428571428,774.784240319598,164.42857142857156,3520.0
Onion,2013-09-26,4550.0,2001.0,4981.0,1,0.0,0.0,0.0,0,no_news,0.0,0,4901.0,-7.161803713527847,-12.516823687752353,4200.333333333333,926.3910261511242,4750.714285714285,769.5887893946367,-200.71428571428532,2980.0
Onion,2013-09-27,2801.0,2801.0,2801.0,1,0.9512709975242616,0.0314151160418987,0.0173139199614524,1,positive,0.0,1,4550.0,-38.43956043956044,-11.079365079365077,4084.0,1124.8853274889843,4465.0,1063.0953234149156,-1664.0,0.0
Onion,2013-09-30,2400.5,1100.5,3166.0,2,0.0,0.0,0.0,0,no_news,0.0,0,2801.0,-14.298464833987856,-51.020199959192006,3250.5,1143.0770971373713,4072.0714285714284,1257.7654931322784,-1671.5714285714284,2065.5
Onion,2013-10-01,2610.5,1250.5,2745.0,2,0.0547574795782566,0.3868200704455375,0.5584225058555603,2,negative,0.0076807253062725,1,2400.5,8.74817746302854,-42.62637362637363,2604.0,200.32910422601987,3659.1428571428573,1182.6966613875009,-1048.6428571428573,1494.5
Onion,2013-10-03,2812.5,1550.0,3285.0,2,0.0,0.0,0.0,0,no_news,0.0,0,2610.5,7.737981229649482,0.4105676544091441,2607.8333333333335,206.01294457711353,3317.9285714285716,993.0692082533577,-505.42857142857156,1735.0
Onion,2013-10-07,3150.5,1600.5,3606.0,2,0.0,0.0,0.0,0,no_news,0.0,0,2812.5,12.017777777777772,31.24349093938763,2857.8333333333335,272.8393910954443,3318.0,993.0551344210444,-167.5,2005.5
Onion,2013-10-08,3401.0,2076.0,3506.5,2,0.0,0.0,0.0,0,no_news,0.0,0,3150.5,7.951118870020624,30.28155525761349,3121.3333333333335,295.3321576349801,3103.714285714286,718.3920040121342,297.2857142857142,1430.5
Onion,2013-10-09,3350.0,1800.5,3816.5,2,0.0275082513689994,0.0394753292202949,0.9330164194107056,1,negative,0.0,1,3401.0,-1.4995589532490472,19.1111111111111,3300.5,132.38296718233565,2932.285714285714,378.5327877853782,417.7142857142858,2016.0
Onion,2013-10-10,1656.0,1656.0,1656.0,1,0.4052627757191658,0.1785820629447698,0.4161551520228385,2,negative,0.2284373566508293,1,3350.0,-50.56716417910447,-47.43691477543247,2802.3333333333335,993.0812319912872,2768.714285714286,616.9957358809191,-1112.7142857142858,0.0
Onion,2013-10-14,4350.0,1500.0,4976.0,2,0.0,0.0,0.0,0,no_news,0.0,0,1656.0,162.68115942028984,27.903557777124366,3118.6666666666665,1361.8169235742862,3047.214285714286,827.2494009841108,1302.7857142857142,3476.0
Onion,2013-10-15,4400.0,1750.5,4753.5,2,0.1321343183517455,0.2580569926649332,0.6098086908459663,4,negative,0.0513482184804157,1,4350.0,1.1494252873563315,31.343283582089555,3468.6666666666665,1570.0144373009227,3302.8571428571427,938.7834643074735,1097.1428571428573,3003.0
Onion,2013-10-18,5050.0,1750.5,5307.0,2,0.2691270112991333,0.1179758086800575,0.6128971576690674,1,negative,0.0,1,4400.0,14.77272727272727,204.95169082125605,4600.0,390.51248379533274,3622.5,1109.4100158793105,1427.5,3556.5
Onion,2013-10-21,4150.0,1950.0,5355.5,2,0.0494709834456443,0.1530187129974365,0.7975102663040161,1,negative,0.0,1,5050.0,-17.821782178217827,-4.597701149425292,4533.333333333333,464.5786621588784,3765.285714285714,1102.8373579523125,384.7142857142858,3405.5
Onion,2013-10-22,4625.0,2150.0,5326.5,2,0.1837052833288907,0.326229318510741,0.4900653846561908,4,negative,0.1666650804726225,1,4150.0,11.44578313253013,5.1136363636363535,4608.333333333333,450.2314219746699,3940.1428571428573,1132.0984098230192,684.8571428571427,3176.5
Onion,2013-10-23,4651.0,1800.0,5392.5,2,0.1134743349892752,0.3069285761032785,0.5795970995511327,7,negative,0.1124790589667469,1,4625.0,0.5621621621621609,-7.900990099009897,4475.333333333333,282.046686442747,4126.0,1125.842647383135,525.0,3592.5
Onion,2013-10-24,4600.0,1650.0,5276.0,2,0.1669931023913834,0.3815261698993189,0.4514807374881847,14,neutral,0.2274948695164295,1,4651.0,-1.0965383788432592,10.843373493975905,4625.333333333333,25.501633934579534,4546.571428571428,285.99059258587226,53.42857142857156,3626.0
Onion,2013-10-25,4775.0,1950.5,5235.5,2,0.1074279651252759,0.6355223448740112,0.2570496911389959,9,neutral,0.0815023230008222,1,4600.0,3.8043478260869623,3.2432432432432323,4675.333333333333,90.0018518328002,4607.285714285715,282.3943544559112,167.71428571428532,3285.0
Onion,2013-10-28,3950.5,1800.0,4650.0,2,0.0682711452245712,0.8064089417457581,0.1253199130296707,1,neutral,0.0,1,4775.0,-17.267015706806287,-15.06127714470007,4441.833333333333,434.4106160458481,4543.071428571428,373.7234303344543,-592.5714285714284,2850.0
Onion,2013-10-29,4650.0,2050.0,5036.5,2,0.0105690415948629,0.0454164184629917,0.9440144896507264,1,negative,0.0,1,3950.5,17.70661941526388,1.0869565217391353,4458.5,444.35824511310676,4485.928571428572,308.11664844279085,164.07142857142844,2986.5
Onion,2013-10-30,4150.0,2400.5,4434.0,2,0.0509616360068321,0.1266824156045913,0.8223559260368347,1,negative,0.0,1,4650.0,-10.752688172043012,-13.089005235602091,4250.166666666667,360.3471705637956,4485.928571428572,308.11664844279085,-335.92857142857156,2033.5
Onion,2013-10-31,4100.0,2250.0,4565.0,2,0.0,0.0,0.0,0,no_news,0.0,0,4150.0,-1.2048192771084376,3.784331097329452,4300.0,304.13812651491065,4410.928571428572,331.62232893401244,-310.92857142857156,2315.0
Onion,2013-11-06,4201.0,3000.0,4402.0,1,0.8675209879875183,0.1058431565761566,0.0266358219087123,1,positive,0.0,1,4100.0,2.4634146341463437,-9.655913978494624,4150.333333333333,50.50082507576639,4346.642857142857,320.7666226253529,-145.64285714285688,1402.0
Onion,2013-11-11,4176.0,2201.0,4851.5,2,0.0,0.0,0.0,0,no_news,0.0,0,4201.0,-0.5950964056177122,0.626506024096396,4159.0,52.60228131934795,4286.071428571428,304.574625307086,-110.07142857142844,2650.5
Onion,2013-11-12,3600.0,1000.0,3831.0,1,0.0082232588902115,0.0266917664557695,0.9650850296020508,1,negative,0.0,1,4176.0,-13.793103448275868,-12.195121951219512,3992.3333333333335,340.00049019572486,4118.214285714285,313.8484051713042,-518.2142857142853,2831.0
Onion,2013-11-13,3200.0,1000.0,4098.0,1,0.0997848361730575,0.8785886168479919,0.0216265358030796,1,neutral,0.0,1,3600.0,-11.111111111111116,-23.82766008093311,3658.6666666666665,490.6376803032286,4011.0,470.0230490802195,-811.0,3098.0
Onion,2013-11-14,3300.0,1501.0,3862.0,1,0.039828635752201,0.0537687093019485,0.906402587890625,1,negative,0.0,1,3200.0,3.125,-20.977011494252874,3366.6666666666665,208.1665999466127,3818.1428571428573,440.1463501198317,-518.1428571428573,2361.0
Onion,2013-11-15,2700.0,1000.0,3807.0,1,0.0126775167882442,0.0965654700994491,0.8907570242881775,1,negative,0.0,1,3300.0,-18.181818181818176,-25.0,3066.6666666666665,321.45502536643136,3611.0,577.6576263958897,-911.0,2807.0
Onion,2013-11-18,2750.0,1001.0,3242.0,1,0.0,0.0,0.0,0,no_news,0.0,0,2700.0,1.85185185185186,-14.0625,2916.6666666666665,332.91640592396914,3418.1428571428573,611.5516954358611,-668.1428571428573,2241.0
Onion,2013-11-19,2800.0,1500.0,3652.0,1,0.0,0.0,0.0,0,no_news,0.0,0,2750.0,1.8181818181818077,-15.151515151515149,2750.0,49.99999999999622,3218.0,537.402394238557,-418.0,2152.0
Onion,2013-11-20,1932.5,850.0,2213.5,2,0.0,0.0,0.0,0,no_news,0.0,0,2800.0,-30.982142857142858,-28.42592592592592,2494.1666666666665,487.05963016178305,2897.5,539.8321498391889,-965.0,1363.5
Onion,2013-11-21,3150.0,1500.0,3714.0,1,0.0446012774482369,0.130217334255576,0.8251813650131226,2,negative,0.0256722113117576,1,1932.5,63.0012936610608,14.54545454545455,2627.5,626.8123722454746,2833.214285714286,463.65107724297593,316.7857142857142,2214.0
Onion,2013-11-22,2500.0,1500.0,3290.0,1,0.0,0.0,0.0,0,no_news,0.0,0,3150.0,-20.63492063492064,-10.71428571428571,2527.5,609.2156843023655,2733.214285714286,446.5299408720973,-233.21428571428578,1790.0
Onion,2013-11-25,2400.0,1500.0,3260.0,1,0.0333197154104709,0.0530815497040748,0.913598656654358,1,negative,0.0,1,2500.0,-4.0000000000000036,24.191461836998695,2683.3333333333335,407.22639076235333,2604.6428571428573,380.8773549632613,-204.64285714285734,1760.0
Onion,2013-11-26,2000.0,1001.0,3320.0,1,0.0143680963665246,0.0235713850706815,0.962060570716858,1,negative,0.0,1,2400.0,-16.666666666666664,-36.50793650793651,2300.0,264.57513110645834,2504.6428571428573,439.109962906571,-504.64285714285734,2319.0
Onion,2013-11-27,1900.0,1000.0,3042.0,1,0.0,0.0,0.0,0,no_news,0.0,0,2000.0,-5.000000000000004,-24.0,2100.0,264.57513110645834,2383.214285714286,475.9348569870028,-483.2142857142858,2042.0
Onion,2013-11-28,1800.0,1001.0,3001.0,1,0.0,0.0,0.0,0,no_news,0.0,0,1900.0,-5.263157894736848,-25.0,1900.0,99.99999999999811,2240.3571428571427,480.0443307901992,-440.35714285714266,2000.0
Onion,2013-11-29,1700.0,1000.0,2905.0,1,0.1296255588531494,0.8288668990135193,0.0415075197815895,1,neutral,0.0,1,1800.0,-5.555555555555558,-15.000000000000002,1800.0,99.99999999999811,2207.1428571428573,511.88261303135715,-507.14285714285734,1905.0
Onion,2013-12-03,1751.0,1000.0,2515.0,1,0.0211292992656429,0.0575205174585183,0.9213502407073976,3,negative,0.00492500368926,1,1700.0,3.0000000000000027,-7.842105263157895,1750.3333333333333,50.00333322222585,2007.2857142857142,319.2776817994621,-256.2857142857142,1515.0
Onion,2013-12-04,1800.0,1000.0,2716.0,1,0.0093457978218793,0.0178426876664161,0.9728115797042848,1,negative,0.0,1,1751.0,2.7984009137635546,0.0,1750.3333333333333,50.00333322222585,1907.2857142857142,238.68718320968097,-107.28571428571422,1716.0
Onion,2013-12-05,1725.0,1000.0,2601.0,1,0.0,0.0,0.0,0,no_news,0.0,0,1800.0,-4.1666666666666625,1.4705882352941124,1758.6666666666667,38.08324215889398,1810.857142857143,105.83072737699179,-85.85714285714289,1601.0
Onion,2013-12-06,1851.0,1000.0,2255.0,1,0.0199513919651508,0.2058069854974746,0.7742416262626648,2,negative,0.001044426113367,1,1725.0,7.304347826086954,5.711022272986854,1792.0,63.37980750996035,1789.5714285714287,70.5522433918251,61.42857142857133,1255.0
Onion,2013-12-09,1851.0,1100.0,2151.0,1,0.0,0.0,0.0,0,no_news,0.0,0,1851.0,0.0,2.833333333333332,1809.0,72.74613391789028,1782.5714285714287,59.3038985308104,68.42857142857133,1051.0
Onion,2013-12-10,1750.0,1001.0,2295.0,1,0.0,0.0,0.0,0,no_news,0.0,0,1851.0,-5.456509994597514,1.449275362318847,1817.3333333333333,58.31237718815217,1775.4285714285713,59.863336422382254,-25.42857142857133,1294.0
Onion,2013-12-11,1551.0,1001.0,1892.0,1,0.0286926310509443,0.0130500141531229,0.9582573771476746,1,negative,0.0,1,1750.0,-11.371428571428577,-16.207455429497564,1717.3333333333333,152.64446709046913,1754.142857142857,102.47671047841278,-203.1428571428571,891.0
Onion,2013-12-12,1325.0,1000.0,1851.0,1,0.0,0.0,0.0,0,no_news,0.0,0,1551.0,-14.571244358478397,-28.4170718530524,1542.0,212.64289313306472,1693.2857142857142,192.02318808390024,-368.2857142857142,851.0
Onion,2013-12-13,1200.0,1000.0,1630.0,1,0.0114880222827196,0.0395982675254344,0.9489137530326844,1,negative,0.0,1,1325.0,-9.433962264150942,-31.428571428571427,1358.6666666666667,177.90540557648416,1607.5714285714287,258.7636354815319,-407.57142857142867,630.0
Onion,2013-12-16,1120.0,1000.0,1261.0,1,0.0,0.0,0.0,0,no_news,0.0,0,1200.0,-6.666666666666665,-27.78852353320438,1215.0,103.31989159885913,1521.142857142857,309.138280047095,-401.1428571428571,261.0
Onion,2013-12-17,1170.0,1000.0,1262.0,1,0.0,0.0,0.0,0,no_news,0.0,0,1120.0,4.464285714285721,-11.698113207547166,1163.3333333333333,40.41451884327381,1423.857142857143,294.8567045031807,-253.8571428571429,262.0
Onion,2013-12-18,960.0,901.0,1261.0,1,0.0452349825451771,0.2467039823532104,0.7080610394477844,3,negative,0.0302866072110244,1,1170.0,-17.948717948717952,-19.999999999999996,1083.3333333333333,109.69655114602885,1296.5714285714287,271.0915326003723,-336.57142857142867,360.0
Onion,2013-12-19,1200.0,1000.0,1325.0,1,0.5151347517967224,0.1131924465298652,0.3716727793216705,1,positive,0.0,1,960.0,25.0,7.14285714285714,1110.0,130.76696830622018,1218.0,183.23846030059545,-18.0,325.0
Onion,2013-12-20,1100.0,1001.0,1401.0,1,0.2512257094494998,0.2609869185835122,0.4877873798832297,2,negative,0.2406650190241634,1,1200.0,-8.333333333333337,-5.982905982905984,1086.6666666666667,120.55427546683411,1153.5714285714287,112.12769081550955,-53.57142857142867,400.0
Onion,2013-12-21,1125.0,900.0,1246.0,1,0.0247260599086681,0.0620769001543521,0.9131970802942913,3,negative,0.0102347841336757,1,1100.0,2.2727272727272707,17.1875,1141.6666666666667,52.041649986653134,1125.0,82.8150549920287,0.0,346.0
Onion,2013-12-23,950.0,800.0,1116.0,1,0.0,0.0,0.0,0,no_news,0.0,0,1125.0,-15.555555555555555,-20.833333333333336,1058.3333333333333,94.64847243000443,1089.2857142857142,97.6570773774441,-139.28571428571422,316.0
Onion,2013-12-24,990.0,801.0,1301.0,1,0.0208119135349988,0.0769564062356948,0.902231752872467,1,negative,0.0,1,950.0,4.210526315789465,-9.999999999999998,1021.6666666666666,91.69696468985931,1070.7142857142858,103.05453942082032,-80.71428571428578,500.0
Onion,2013-12-26,990.0,800.0,1340.0,1,0.0,0.0,0.0,0,no_news,0.0,0,990.0,0.0,-12.0,976.6666666666666,23.09401076758439,1045.0,96.39329160613796,-55.0,540.0
Onion,2013-12-27,1011.0,800.0,1371.0,1,0.1267442218959331,0.5259939543902874,0.3472618553787469,2,negative,0.0751676447689533,1,990.0,2.1212121212121238,6.42105263157895,997.0,12.12435565298214,1052.2857142857142,90.65449848318275,-41.28571428571422,571.0
Onion,2013-12-30,1201.0,801.0,1441.0,1,0.0,0.0,0.0,0,no_news,0.0,0,1011.0,18.793273986152315,21.313131313131308,1067.3333333333333,116.23395946681563,1052.4285714285713,90.92644855936219,148.57142857142867,640.0
